tide,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,shore_change,dates
0.361087043958582,702.8605492162294,321.1362769980121,148.8316562631396,70.19217946091887,33.82565113438088,16.741719176535295,8.563470380225567,4.558080426421109,2.540828352712937,1.489471884845186,0.9185371347480809,0.5936554411405742,0.39946447157808257,0.2777411357316832,0.198127108844167,0.14415183546062688,422.04747981346657,196.86570769032227,93.51459088655021,45.36291081661569,22.54057818207203,11.51109227165339,6.062659500543829,3.3040546849675114,1.8682689483116979,1.0977646898581366,0.6702919586629987,0.4246461267678036,0.2783283597599657,0.18803828565763903,0.1304133610475359,0.09247356757385022,267.9747662601334,128.1379554437701,62.52630166921795,31.188574811146626,15.930453728602858,8.346923280214563,4.494017233158091,2.489968722642257,1.4211515158336312,0.8358605357781461,0.5064616578840032,0.31587171175037027,0.20252777413833667,0.1332906760078442,0.08988293048255905,0.061976680300705314,179.35756028917163,87.95334879136303,44.009170515325295,22.48759293138213,11.744676203117448,6.275644560076171,3.433907659005308,1.9253570273372869,1.1064158943691462,0.6514712459827565,0.39279441898679557,0.24231259812078648,0.15282057964220194,0.09846648603574211,0.0647803265046329,0.0434893849420887,125.54972599679442,62.97687226991529,32.18757369503298,16.769736979281546,8.911834369023541,4.834059499865884,2.6779427371915023,1.515393454596694,0.8757422684635431,0.5164905123072414,0.31058460202637866,0.19024433589355758,0.11860844028451484,0.07522770552750627,0.04853117746837457,0.031846924734866985,91.03819868656494,46.53653788433667,24.196987443474356,12.803427341714979,6.898630376284607,3.787287123636017,2.119158224076628,1.2084302480307991,0.7018607928633874,0.4147985203542485,0.24916519658701916,0.1519586341497371,0.09400946883982639,0.05896482285432317,0.03749039966590122,0.024167593190214776,67.78945855943158,35.188858586927324,18.553541030244226,9.942548302823175,5.418866351491709,3.005164293783824,1.6959726283791028,0.9736257032211053,0.5680984225174901,0.336523804770011,0.20212687067746582,0.12295359653593181,0.07567671498111876,0.04710023745806087,0.029635760301262463,0.018853265581392668,51.48823398754957,27.066940696598138,14.438645421539482,7.821561196087313,4.305423251655828,2.4089555230328585,1.3698278594283135,0.7911325326826177,0.4635837971878905,0.27526698441240866,0.16540989479598125,0.10047053997628218,0.06162779884255499,0.0381500363466396,0.023826030196300148,0.015012091296489291,196.04128226385495,2014-09-14 18:22:41+00:00
0.6682969986929809,1011.2271902006441,455.0659450055484,206.62626377355613,94.86563918078326,44.16798530889633,20.93795568848128,10.163131703825272,5.089592884801307,2.654594282274388,1.4563097809428007,0.8464172472666146,0.5218639110110947,0.3394980054874202,0.23081887649297578,0.1623303894934897,0.11706077599714758,936.310041987456,419.8378001645331,189.60376366782398,86.37333294434553,39.769616784133824,18.557763367004483,8.807933051307653,4.272859771581952,2.1323219768211783,1.1033384064376057,0.596975268213993,0.3400946410026478,0.20458462878460962,0.12962517923504455,0.08592410043013703,0.059081393674451595,879.1440694089096,393.06043932877753,176.7467586005287,80.02678163823057,36.538595255482704,16.855131663828388,7.875261618309453,3.7392605689571345,1.8120932168365234,0.9013011964171803,0.46321393512133213,0.24778071050232023,0.13882473516693936,0.08174741659243678,0.05055807980939304,0.03269416533592935,836.4931172351519,373.0973413795116,167.17832416125228,75.32180808459857,34.16128822017393,15.618737515345039,7.212034138370675,3.3713376206743892,1.6003343991963435,0.774443936601058,0.38395384877410466,0.19616506204610598,0.1039328089692721,0.057428205257610575,0.03321040838121326,0.020106489968639316,805.6232844609729,358.61921203605556,160.22419504705792,71.89774900112685,32.432185688859136,14.722965721397511,6.735778705325725,3.1112466016606235,1.4542014607996403,0.6897767714041164,0.33323692954628265,0.16469453062088368,0.08370161118806956,0.043986722436085125,0.024023620826792397,0.013682553748758201,784.2108496323343,348.52239710838785,155.34316724777491,69.47842585058436,31.203363877636917,14.083979294125296,6.3959201465302,2.9264601522426523,1.351477449580108,0.6313311179035097,0.2991392022188764,0.14424861758385896,0.07107535349818266,0.035950684022006046,0.018759333803600592,0.010144489651511407,770.3003127539475,341.89056863176245,152.0946371786335,67.84529133736832,30.36232102539679,13.641279513584786,6.158250906825604,2.796537088082603,1.2792270600972093,0.5904602123350852,0.2755991740110593,0.1304193333218505,0.06276895756771579,0.03083830620041984,0.015530944571650612,0.00805366256029097,762.2751137670386,337.9719188486741,150.12103318023316,66.82381420448877,29.82129573187655,13.34920619659227,5.998070854416235,2.707512757478374,1.2291611089682346,0.5619852867851737,0.2592153199921375,0.12087089535803644,0.05712108064583973,0.027439053521517258,0.013443828990090521,0.006743951375389461,178.9642946724984,2016-02-24 18:22:26+00:00
-0.0179056583807165,800.6337857095758,367.51809699308615,170.3966829893286,79.95070579945111,38.06474766818824,18.45934039502414,9.168126457395635,4.6993855666009186,2.510343655539704,1.4118495628000385,0.8419122053838791,0.5324364629831444,0.3546217514416236,0.24606805290954772,0.17597773981375486,0.12859399997463847,587.0730557970696,273.7451609941491,128.68615770695143,61.057945184009405,29.285687572149673,14.231161707982446,7.029481100294326,3.5466789535716066,1.8407423569097208,0.9919309474633428,0.5607262771057061,0.33513141219784365,0.2120913077509118,0.1412846902105405,0.09804158470304898,0.07011070541545791,458.06627739972157,215.64208583726102,102.17562931212969,48.76231034103076,23.462176233465016,11.397093386806093,5.600520032171774,2.792360167625851,1.4190401568935491,0.7399725766990868,0.3995959197767669,0.2258458559196085,0.13476828127677723,0.08512919055767153,0.05662585786450219,0.03925642249438672,370.8358174567399,175.55492147423521,83.55005773134953,39.99410177102591,19.268091876948592,9.350890644863215,4.576926772708348,2.2635506204156317,1.1342302396917714,0.5783053704489423,0.30196617194586345,0.16294619425771567,0.09186440156819631,0.05463007877575044,0.03439454301382725,0.022821075708736243,306.7437916872442,145.72393983577254,69.5423344567912,33.348620514245,16.076915093947484,7.795947222020221,3.8055109983406097,1.8720479464299837,0.9296072667281919,0.4671634421397444,0.23854088624658423,0.12452779639571908,0.06705940557352812,0.03766840061914741,0.022300786472401506,0.013981019247557744,257.1305901534486,122.46019443397712,58.55513181759435,28.116692367109966,13.56177892449578,6.57327761020557,3.203130027095903,1.5703402001474516,0.775307858088557,0.3860756110225488,0.1943631647477605,0.09929594287356154,0.05178384507187379,0.027810388940766796,0.015555030908446418,0.009161989063308566,217.49230953878484,103.79062216464288,49.70851740523746,23.896166079764352,11.532691695527271,5.589084036219815,2.7207861780049347,1.3310053588163093,0.6547329640936841,0.3241467650046258,0.16173890872393382,0.08151438322545275,0.041642322850848894,0.021685536214669458,0.011610559902831953,0.00646421926480392,185.18515943920593,88.52846595594366,42.46082376445709,20.434462801602297,9.8686141068963,4.783325318574657,2.3273881565268906,1.1370769813287398,0.5580319865359304,0.27524381570658235,0.13656053279056152,0.06823972891291516,0.034414308954664706,0.017574072204663716,0.009136411430634662,0.004875923912386887,217.2708927671697,2021-09-17 18:22:50+00:00
0.0047801331845872,752.1436030960309,346.5784580829442,161.62335626928135,76.45141227453094,36.79241343713734,18.08917563656999,9.136868225412636,4.775276666607875,2.603274510452613,1.4909441866780304,0.90032476352878,0.5723191165285032,0.380605212724449,0.262564218960894,0.18633874820877622,0.13510100215600032,510.52768042181646,241.31693417077977,115.3373257768839,55.81441262382291,27.39930897524716,13.681088994502707,6.974602158655065,3.6482581825671403,1.9696948584829936,1.104359133302881,0.6460966937292024,0.3951672645339171,0.2522445627313166,0.16726858722931742,0.11453498830166067,0.08049342767700296,376.5546316723704,181.4138676273045,88.17454796808393,43.27530907784231,21.47654522577198,10.79955358667704,5.518530788661677,2.8767670508702845,1.5372371409408154,0.8465239205590451,0.482750636254036,0.2860249262097155,0.17618887604169792,0.11261313615511497,0.07439773201236877,0.050567457589108314,294.2765855950891,143.4257559863142,70.37822749464426,34.795443116283955,17.35340261741763,8.745042032982365,4.463647909092385,2.3150591975448247,1.2250111280493508,0.6644397655218166,0.3711498613495981,0.21431968615591607,0.12818233287322434,0.07937563869746586,0.050771957067315805,0.03342931231257642,238.01944024328003,116.75334780578518,57.577236695499025,28.566234159716235,14.272765922544632,7.191728281305304,3.6617526940048304,1.8890288260623147,0.9907881836914402,0.5305312246616601,0.2913091668591028,0.16468394120538776,0.09611087959728468,0.05794782172060865,0.03604952882885867,0.02307826321103033,196.3038011460039,96.63388874782254,47.78050405205633,23.743747810269586,11.868307759400123,5.9742139952157896,3.0334456538915187,1.5571239246169326,0.8104258342169586,0.4292234038868385,0.2322858084996837,0.1289744998248864,0.07371220868366847,0.0434356312602642,0.026381198366211663,0.01648287219989406,163.76207638701916,80.78340600542928,40.00143789782389,19.892543268851483,9.941849798486746,4.998337091267969,2.531325116628926,1.2937012075832746,0.6688878232226232,0.35097332482055105,0.18759755304372566,0.10255491777689182,0.057549173318623775,0.03323058153618537,0.01975797471398995,0.012082164564722617,137.61165748046977,67.97435834487364,33.68836876556363,16.758673812715408,8.372793470895534,4.2044873602880415,2.124424934221608,1.0817087373795795,0.5561728854811505,0.28954037286283074,0.1531305131571861,0.08258955084121411,0.04559909616999483,0.02585207862154632,0.015074541104795424,0.009038568338432728,220.99775084055065,2006-10-18 18:12:05+00:00
0.2690187574525509,677.0889740096642,314.9386925964617,148.17886346990412,70.6394717117952,34.19571593799464,16.86147368455563,8.505527355241659,4.415476235306194,2.3769684683392547,1.3379507958134866,0.7927564208369208,0.4955771902625919,0.32571854126871863,0.2233210479300028,0.15824613281824573,0.11491569006005699,439.2954520046097,211.1078802529305,102.29812002038244,50.01420679361811,24.693468353486363,12.329922083521607,6.239944032195585,3.2110875027679135,1.6880462343743576,0.9121740802063306,0.5105074682225782,0.29816258626157194,0.18270772692877912,0.11756645386477095,0.0791072340025055,0.05524389870908623,330.7249411401982,161.64853738130324,79.40401809456974,39.213487940893145,19.48080027596768,9.744222876597615,4.913982701080409,2.503245161555445,1.2916874622882302,0.6777820427444281,0.3635924784821975,0.20076800654355695,0.11499928297952855,0.06881642864347731,0.043195369898302347,0.028417164035822364,269.21521398375904,132.4272421373469,65.34528271705508,32.35467544860603,16.08162375422848,8.028855694169206,4.029713977701684,2.0356539120537387,1.036720087718543,0.5335274844757932,0.2783584175612315,0.1478958958145146,0.08050170958449517,0.04522070690437056,0.026420226029061383,0.016155860514485535,227.20525632971675,111.99347414615755,55.32366819116968,27.3947795662665,13.601642078375905,6.774143582367485,3.386030299457239,1.6998830982857593,0.8579773994151204,0.43597867852545724,0.22347457211969785,0.11586129901869834,0.060985525111379835,0.0327575617981815,0.018074444659922192,0.010324220498926505,195.2078005970586,96.27605747011874,47.560663278414815,23.537102876321185,11.671340067474175,5.800494365828626,2.890255278374797,1.4445567789534581,0.7246527560024772,0.3651649677937728,0.1850615252059385,0.09447334543053489,0.04869018437689475,0.025413739321360117,0.013491566907638168,0.007327076915280059,169.41493915767532,83.56175344618133,41.26899960871376,20.41021123294474,10.1096752486539,5.016126304086853,2.493668639544523,1.2424402952981985,0.6206511580117541,0.3110147015720754,0.15645225097648446,0.07908051414110379,0.04021823767844044,0.020618076069859666,0.01068242084827769,0.0056137552594476645,147.9686318109705,72.97910810435224,36.032003547609285,17.810315782029292,8.814309818378039,4.3680621535797854,2.1678886924184644,1.0777422759341566,0.5368210346258453,0.26799197977092853,0.13414671777029735,0.0673687945080369,0.03397078781280006,0.017218686334871718,0.008786346976629722,0.004523367224628793,199.50396674124312,2022-01-23 18:22:43+00:00
0.1329542980514174,889.8835726696259,408.391682198906,189.284385726394,88.76874368890398,42.23159689310237,20.45696250682082,10.142235776848914,5.183418247408093,2.755286423633476,1.5375401438466296,0.9068084984466483,0.5658402685271532,0.3715978475793135,0.2544838067263036,0.17996458015045363,0.1303208946318051,748.621709860966,349.2216833915567,164.1629693350928,77.84414663395604,37.28914445959705,18.082432455087297,8.903867302396577,4.471561579907423,2.30428858066764,1.2279006802345693,0.682335687913675,0.3981710895381539,0.24469237302141603,0.15795772106420147,0.10638450978570141,0.07412450707853942,675.595548780585,318.3834124657364,150.87958358114696,71.94258779755623,34.54586764121867,16.726949570720198,8.182097415813024,4.0544544295198435,2.0432981033477917,1.0529968672933867,0.5587999916715667,0.3077904071381493,0.17722779431332925,0.10711655496354403,0.06791448357476708,0.044947738981072086,637.8590104228239,302.34229467630956,143.8895573989271,68.78244208390026,33.04310357690664,15.965609242262484,7.7678065548206865,3.812067802025032,1.891691572637706,0.9526044433823128,0.4892028983432366,0.25784983103846154,0.14053894912839532,0.07978569026292959,0.047413504132761596,0.029520065067682035,619.0710311023407,294.44516261222424,140.47086085203253,67.23363093957514,32.29627104752394,15.577492947855855,7.549764366355107,3.680560092113982,1.8075992059542705,0.8963202676227324,0.45017832391555807,0.23004053162783109,0.12030550610429827,0.06484980427487913,0.03629366951132284,0.021207985142345905,611.4957881309059,291.52076856892296,139.30576079821898,66.7347522500952,32.055806203062296,15.444075740908056,7.466297550246124,3.6241825662138676,1.767972032529503,0.8679317064933454,0.42962978357849424,0.21504890010957906,0.10928449898667011,0.05669017232603573,0.0302201526180697,0.01667511154789688,611.4394459468679,292.0247612688293,139.73445986423434,66.99431253557461,32.18647059718087,15.49833001206262,7.4814011484507,3.6218360370826717,1.759374289328978,0.8582561681380384,0.42093286270980684,0.20791809252748014,0.10369166154838749,0.052399107029090945,0.0269631089320549,0.01421721626278073,617.0480702764731,295.1606547616683,141.40512876138902,67.85078071345251,32.61025283279656,15.700188044550133,7.573033508321929,3.660517090553244,1.7736152933049494,0.8618301653202861,0.42026643119789764,0.20587545454087824,0.10146255343462474,0.050416925295493305,0.025338989587187454,0.012938027150843663,195.11625030214913,2013-02-23 18:18:42+00:00
0.9384425839332908,809.6698460754633,372.9602442536864,173.46746898860232,81.60920429186734,38.93315720911961,18.90391897333355,9.391350484953133,4.808212182702688,2.559559803546968,1.4293375260952628,0.8423657763215643,0.5241650387017706,0.3425781831728723,0.2331637688093159,0.16378637870526286,0.11783650673615327,636.158290901272,298.81166578365537,141.2643773096677,67.2732567325446,32.31625352252049,15.692802698487073,7.728704874133231,3.879104938263055,1.9972715356165847,1.0634310961241435,0.5902665908338063,0.343502890622978,0.20984265093991417,0.13410516322607816,0.08909053838230116,0.06109492946266033,564.8811210053956,267.93015292655247,127.54874620013925,60.97195214067859,29.29083594509817,14.159333006951599,6.901574091345052,3.4025694780346796,1.7046052521710877,0.873289481447219,0.4611019297921492,0.25291748744946374,0.1449439734890209,0.08692160384640989,0.054388917369365915,0.03531282561344304,540.6911676122573,257.32627020555736,122.71833950406963,58.660827379848165,28.119025507241417,13.526525578519102,6.537570493789097,3.1805073152143315,1.5619874299430858,0.7777445865179038,0.3950185257488352,0.20623072995243502,0.1115707467461684,0.06293362151438145,0.0370857851687667,0.022770407859207573,539.1461323934124,256.7703987641887,122.4379589164183,58.46411374087185,27.962380669428672,13.401180086465297,6.439776210652773,3.105968094223756,1.5060003314040393,0.7359825633236723,0.36394293049563664,0.18314772390832784,0.09449841117500242,0.05040848830217953,0.027990412209015762,0.01622367428722603,549.8883438070673,261.8291798064259,124.77001839284841,59.509941946628324,28.41280834007759,13.582328209055891,6.502969629711203,3.1199977696403973,1.5013109453931097,0.7255379264597053,0.35293020874519976,0.17341093799770324,0.08651606760778546,0.04414276427214962,0.023228253062981246,0.012701851145450924,568.4126705353252,270.51547971265904,128.81590302729694,61.37866124751308,29.266257231532627,13.965795820748584,6.6709151046057285,3.1903726978868265,1.5283401675062238,0.733883178881705,0.3536439079160038,0.17134216261161125,0.08372379575041093,0.041453732879108744,0.020937101025157084,0.010877421888297501,592.6347641798848,281.8841505891022,134.13598055807415,63.85924932989243,30.417515081205284,14.496733134755747,6.9135412003528,3.2996902697547377,1.5764532279711583,0.7541825583346419,0.3615028920085101,0.17378336753993054,0.08392015968629755,0.040816124265732216,0.02007758717362412,0.01005008732735899,185.1046625649897,2019-10-30 18:22:56+00:00
0.2782006475497264,696.8247261079797,323.61330639706824,152.23096473618438,72.7157385820923,35.38693850455236,17.623107969038312,9.033849507091952,4.800264793385178,2.663384106914479,1.5519063778589208,0.9515624583445021,0.6123504478153026,0.4109681534998566,0.2853925691387337,0.20352456625907941,0.14810908745586024,450.9450150387353,216.50394873558255,105.2075599503214,51.83986077861897,25.96604796118036,13.265407576400401,6.941192152939197,3.7382430055715368,2.0825360259975083,1.2051021828985071,0.7260576079259351,0.45536653366309127,0.2965394862666976,0.19966609942994692,0.13831882531023806,0.09810272001790961,327.31780485876067,160.5620831360365,79.57232072606533,39.909190523102254,20.30362562689333,10.508413100823285,5.552491475507134,3.006761900059479,1.6749321964670363,0.9627346979449891,0.572028556449261,0.35146083050892074,0.22306514543818728,0.1459420348839505,0.09816179034075305,0.06766988742389679,252.99743351569057,125.61406132472752,62.93765951165101,31.877623978636183,16.35797669560184,8.527440784065037,4.529952043494242,2.4600410290960832,1.3696984402187429,0.7835791536672942,0.46111494108478834,0.2791499988782277,0.17371757802987017,0.1109919217454574,0.07270223713091105,0.04874530187958306,201.65442318516125,100.86142698201375,50.8801813858417,25.93167927787237,13.381591823943742,7.009470618213681,3.7374173509219264,2.0340197660290302,1.1324984327542804,0.6460661767010991,0.37783996432609684,0.2264532627226388,0.13895872355637875,0.08720458126423823,0.05590961442608494,0.03658993180895791,163.39219773722454,82.14932686397941,41.64429763231888,21.32229608973742,11.049758706743367,5.809829074231643,3.1072634260019982,1.694496328813155,0.9439878588843347,0.537782507109953,0.31332661739608464,0.18656059279683532,0.11338325019188908,0.07024593758068934,0.044316960920772114,0.02845060105653786,133.78824340096358,67.54072476135765,34.372850377374185,17.665023976487163,9.18671570066848,4.8458138895949245,2.5988128119908707,1.420105615180289,0.7919166625405875,0.4509704725580883,0.26218807257497473,0.15546245845531503,0.09387553883108991,0.05764219043312408,0.03594575726619922,0.02274664463198402,110.40995711104944,55.92845461343165,28.55679394228462,14.722741187449074,7.680013766505786,4.0627134605037,2.1844344317164657,1.196138542005573,0.6678968022976982,0.3804503253954421,0.22096228375994853,0.13068405481068657,0.07857703437066788,0.047952426761879226,0.02965868312799776,0.018573166137237612,189.1233595936907,2016-05-22 18:24:59+00:00
0.214224342279754,636.0858191622999,294.54517176509603,137.96330491620378,65.49056656363658,31.591739422325404,15.548323463341882,7.853499137778571,4.104500060471089,2.2417021507342008,1.2913012691489396,0.7881976568546806,0.5085122655702392,0.34381875057173117,0.24103416147446427,0.17352012062920805,0.12732816166759253,367.24991936065044,175.1885740601968,84.31594604201155,40.97638872177361,20.137883255809587,10.033177279888532,5.088557390441229,2.6438865650123544,1.4198249722139353,0.7963060807132875,0.47055829962148477,0.2939209265759697,0.19325170472936345,0.13252008466905485,0.09380673573727927,0.06795199974695144,240.8268364376902,116.99049871769772,57.15395955132065,28.09342648453508,13.907309634784582,6.945561989057611,3.5096734812685106,1.802969808701115,0.9484834284793319,0.5160583381224895,0.293636747993839,0.1762188823702075,0.11172979692784636,0.07440510610134207,0.051517358425030864,0.03671035265174327,170.24678132886115,83.42569894087946,41.027526717338375,20.256343909267045,10.047168290015096,5.012141083977445,2.519721086913183,1.2807296267795787,0.6616796198077151,0.35028984135145347,0.19208579826038133,0.1103775058391815,0.0669933484451919,0.042955110393660574,0.028879223760310636,0.02013840089288214,125.05408827860322,61.52470760074236,30.343778229032228,15.006101035330545,7.444460080836776,3.707545901415088,1.8559739470641048,0.9358603911897833,0.4770351228975442,0.24723058874647585,0.13142269969672288,0.07248994890211445,0.04198392994867242,0.02571750065489728,0.01663896109356629,0.011270678818328987,93.72951520259981,46.20421963039501,22.818211943924744,11.29145893390742,5.600259123724249,2.7852003121657556,1.390054529140863,0.6971184282762923,0.3520928818636687,0.1797772525816812,0.09337578474148749,0.04979973683632776,0.02760620305440671,0.016098646319394398,0.009939593707816618,0.006479534751191364,71.08404848317518,35.07817254316721,17.33521129307626,8.580209433219473,4.254226183791918,2.113595812485709,1.0527084838490455,0.5260501358005649,0.26410424678421657,0.1335303809788104,0.06826383516485876,0.035520063144158516,0.01899958005904721,0.010580850527867943,0.006208936692775669,0.0038605495034481933,54.32139393871332,26.82225906767743,13.259805142401106,6.563413180139636,3.2532948298228703,1.61508925725562,0.8032959037228387,0.4004708777234626,0.2002816537248973,0.10062510732923681,0.05091474729135855,0.026055453104771628,0.013580082024586052,0.007284415316442202,0.0040745686609505675,0.0024050470653782705,225.0255057932891,2004-07-16 18:04:54+00:00
0.8765382947692995,772.4429673665012,358.12428658370476,167.76729623795674,79.53852702386882,38.249752556371774,18.72023787150299,9.370679403231222,4.831271224162743,2.588965913445286,1.4560544292749529,0.8655561959758366,0.5444149168021034,0.36024113379272876,0.2483399347384385,0.17655316519002962,0.12835766514753325,600.47268758774,285.82694301701406,136.9435387276395,66.08062033508303,32.14821583186458,15.795748757647546,7.860087102540042,3.9782934389443567,2.0613483101035746,1.1031299498064038,0.6160227546425936,0.3621911908839247,0.22502360286718542,0.1471999089821012,0.10049189716192038,0.07086815410438997,548.2098473306269,263.85634139711067,127.41705194970363,61.75649623067402,30.06028542218001,14.708783925619016,7.2459833767555155,3.602534721508849,1.8145686645180257,0.9314523521164898,0.49146666298300085,0.26948115606546125,0.15525065102728364,0.09459757351895778,0.06088592878330163,0.04105367745641651,545.458451883163,263.25077990361103,127.2720860796316,61.651964952046754,29.93335585739506,14.573974776212378,7.121176657377468,3.4962646075955606,1.7281372858231405,0.8626534533505289,0.43709000649161506,0.22655473164462658,0.12145285663125663,0.06820245721699603,0.04052715384636143,0.02553958705320038,566.3909810298495,273.41412034489286,132.1173973109038,63.91245988719724,30.957947691079212,15.018563516134861,7.29987250305604,3.55695535194251,1.7390178148397633,0.8543148423022074,0.4227256928907306,0.2115265535795581,0.10774434759439981,0.05643446578453628,0.03080815402169246,0.01776729299949145,602.4363589669549,290.74274418427433,140.40301088152887,67.84855430375848,32.81243467859714,15.882615012497793,7.6960163897482134,3.7340560628004558,1.8148273340585408,0.8840904996473109,0.43211975071736036,0.21227649323917214,0.10511831528088163,0.05274252829157885,0.027043014113477794,0.014352507649360647,650.9014267026085,314.0633719832866,151.5991851842967,73.20949554615449,35.37097407480809,17.0985933167654,8.270693778566114,4.003510632257411,1.9396810120531727,0.9408521765391065,0.4570795617492093,0.22255439344509612,0.10873320348306313,0.05341591806034478,0.026483853097786485,0.013340118059336104,711.2052203656997,343.11705176278144,165.5814348944046,79.9299699330478,38.59625331132704,18.643605833938263,9.009069381553289,4.355293271376445,2.1065608659245454,1.019521723158717,0.49380606988167797,0.23942433054395848,0.11625810102869184,0.056578885713973584,0.027635262921154657,0.01358200377671911,179.2232488844679,2004-02-07 18:01:25+00:00
